query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
1210,10 hottest models without cloth,multi_constraint,35,2,0.23768712782513501,0.0,0.0,1.0,0.0,0.37649043212824346,0.0,0.0,1.0,0.0,0.37772104176426374,0.0,0.0,1.0,0.0,0.07810389148386748
1293,10 qt stainless steel pot without aluminum,multi_constraint,39,10,0.27865360906539743,0.27586206896551724,0.3,0.7,1.0,0.4850283885118138,0.4827586206896552,0.5,0.5,0.9,0.6205906585942764,0.9310344827586207,0.9,0.09999999999999998,0.7,0.16861546218858112
1310,10 succulent plants without plastic containers,multi_constraint,40,1,0.1633168305510162,0.21739130434782608,0.0,1.0,0.8,0.35704312467836863,0.43478260869565216,1.0,0.0,0.85,0.4840539180275325,0.7391304347826086,1.0,0.0,0.64,-0.08178038605042616
1458,100% cranberry juice not from concentrate,multi_constraint,39,15,0.7827392871477703,0.24242424242424243,0.5333333333333333,0.4666666666666667,1.0,0.7787540992404823,0.48484848484848486,0.8,0.19999999999999996,1.0,0.8889016436453281,0.8181818181818182,1.0,0.0,0.66,0.3411923066421366
1476,100% remy hair bundles without weft for box braids,long_descriptive,40,17,0.4568418054777558,0.2571428571428571,0.29411764705882354,0.7058823529411764,1.0,0.57018559753379,0.5428571428571428,0.6470588235294118,0.3529411764705882,1.0,0.7683438668693461,1.0,1.0,0.0,0.8,0.31716716409600965
1530,104 bcd crank arms without chainring,multi_constraint,40,17,0.25500429928511287,0.21428571428571427,0.17647058823529413,0.8235294117647058,1.0,0.34743465404018925,0.5,0.4117647058823529,0.5882352941176471,1.0,0.6712778124378181,0.9642857142857143,1.0,0.0,0.76,-0.02980658958777069
1659,10×6 patio gazebo without cover,multi_constraint,40,5,0.657487129492953,0.23809523809523808,0.6,0.4,1.0,0.6561950333506301,0.47619047619047616,0.6,0.4,0.9,0.8107836451449559,0.8095238095238095,0.8,0.19999999999999996,0.64,0.010095622262539317
1816,12 hp engine,attribute_constraint,16,4,0.5615427779270771,0.5714285714285714,0.75,0.25,0.9,0.5642767002317024,1.0,1.0,0.0,0.75,0.5642767002317024,1.0,1.0,0.0,0.32,0.24713617387762724
2286,16x48 frame,attribute_constraint,39,13,0.3849932844952292,0.2,0.15384615384615385,0.8461538461538461,0.4,0.6505081583530673,0.2,0.15384615384615385,0.8461538461538461,0.3,0.768724348926415,0.6,0.6153846153846154,0.3846153846153846,0.34,0.388242011165566
2390,18x13 setting ring,attribute_constraint,16,2,0.2051510185879639,0.5625,0.5,0.5,0.9,0.3951144741498477,0.9375,1.0,0.0,0.75,0.3951144741498477,0.9375,1.0,0.0,0.3,-0.3951233338839809
2692,2 ton jack handle replacement,multi_constraint,16,7,0.6006377643504823,0.75,0.7142857142857143,0.2857142857142857,1.0,0.7414309014922498,0.875,0.8571428571428571,0.1428571428571429,0.7,0.7414309014922498,1.0,1.0,0.0,0.32,0.14687188554154004
2855,20lb maxima chameleon,attribute_constraint,40,7,0.4866918920655615,0.2647058823529412,0.7142857142857143,0.2857142857142857,1.0,0.6175108371910543,0.4117647058823529,0.7142857142857143,0.2857142857142857,0.75,0.6254827884707538,0.5,0.8571428571428571,0.1428571428571429,0.36,0.40700543665057837
3012,24 rims 6 lug,attribute_constraint,17,5,0.25629889137404294,0.38461538461538464,0.2,0.8,0.6,0.5311808890521411,0.6923076923076923,0.8,0.19999999999999996,0.6,0.5311808890521411,0.7692307692307693,1.0,0.0,0.26,-0.08456026562746563
3492,3.5 ft christmas tree with lights,multi_constraint,15,1,0.3202611283168535,0.6666666666666666,1.0,0.0,1.0,0.3288033814340988,1.0,1.0,0.0,0.75,0.3288033814340988,1.0,1.0,0.0,0.3,-0.12371791482634836
3494,3.5 mm male to male rca cable,long_descriptive,16,11,0.4907822997181242,0.5833333333333334,0.5454545454545454,0.4545454545454546,1.0,0.7328973428899448,1.0,1.0,0.0,0.8,0.7328973428899448,1.0,1.0,0.0,0.32,-0.4447074385282451
3986,3w landscape light,attribute_constraint,16,14,0.9146904720674044,0.625,0.6428571428571429,0.3571428571428571,1.0,0.9691772221837749,1.0,1.0,0.0,0.8,0.9691772221837749,1.0,1.0,0.0,0.32,0.06647029903343878
4299,49ers gym apparel,attribute_constraint,16,1,0.6471247982008933,0.4375,1.0,0.0,0.7,0.6523704174460165,0.5625,1.0,0.0,0.45,0.6523704174460165,0.5625,1.0,0.0,0.18,0.36407282184728257
4321,4exls,attribute_constraint,32,5,0.15489634021495752,0.0,0.0,1.0,0.0,0.4139278460450087,0.0,0.0,1.0,0.0,0.4890745701348925,0.0,0.0,1.0,0.0,0.1912813906461081
4860,6 gallon water dispenser,attribute_constraint,16,2,0.5596411574014089,0.5,0.5,0.5,0.8,0.5632917691170379,0.6875,1.0,0.0,0.55,0.5632917691170379,0.9375,1.0,0.0,0.3,0.5963474256679911
4956,60 watt speaker amp,attribute_constraint,16,7,0.8599732711579902,0.4375,0.7142857142857143,0.2857142857142857,0.7,0.9365006565926758,0.6875,0.8571428571428571,0.1428571428571429,0.55,0.9365006565926758,1.0,1.0,0.0,0.32,0.638958507147537
5079,6x6 square mold,attribute_constraint,16,10,0.4623301959668054,0.25,0.2,0.8,0.4,0.8034473050555206,0.375,0.3,0.7,0.3,0.8034473050555206,0.5,0.3,0.7,0.16,-0.4760952285695233
5094,7 1/8 baseball helmet,multi_constraint,16,11,0.7154268398954903,0.5625,0.45454545454545453,0.5454545454545454,0.9,0.9441996015190466,0.9375,0.9090909090909091,0.09090909090909094,0.75,0.9441996015190466,1.0,1.0,0.0,0.32,0.07312724241271305
5419,8x12 rustic picture frame,style,16,5,0.5420623236284219,0.5625,0.6,0.4,0.9,0.6317183448220054,0.9375,1.0,0.0,0.75,0.6317183448220054,1.0,1.0,0.0,0.32,0.07312724241271305
5787,a big idea not the savior,multi_constraint,13,2,0.9207664902770039,0.3333333333333333,0.5,0.5,0.1,0.9207664902770039,0.3333333333333333,0.5,0.5,0.05,0.9207664902770039,0.3333333333333333,0.5,0.5,0.02,0.7263590039349705
5921,a world without you,product_type,17,2,0.3917831753913764,0.6666666666666666,0.5,0.5,0.4,0.5569725142595968,0.6666666666666666,0.5,0.5,0.3,0.5569725142595968,0.6666666666666666,0.5,0.5,0.18,0.3542459542160381
6138,abu garcia baitcasting combo,product_type,15,3,0.8218185268357401,0.6666666666666666,1.0,0.0,1.0,0.8229014612961061,1.0,1.0,0.0,0.75,0.8229014612961061,1.0,1.0,0.0,0.3,0.4629100498862757
6685,adidas joggers for men,product_type,16,8,0.7602001570961362,0.4,0.5,0.5,0.7,0.8944127574452642,0.8,1.0,0.0,0.65,0.8944127574452642,1.0,1.0,0.0,0.32,0.19967975450029601
7034,aeramax 290 small room,attribute_constraint,15,1,0.04388065628739695,0.6,0.0,1.0,0.9,0.2919221293874042,0.7333333333333333,0.0,1.0,0.55,0.2919221293874042,0.8,0.0,1.0,0.24,-0.4330127018922193
7126,afx slot car race track sets,multi_constraint,14,7,0.8862192764936336,0.7692307692307693,0.8571428571428571,0.1428571428571429,1.0,0.9620233989877169,1.0,1.0,0.0,0.65,0.9620233989877169,1.0,1.0,0.0,0.28,0.6388765649999398
7303,air force ones for men,multi_constraint,16,12,0.7513316082714188,0.5714285714285714,0.5833333333333334,0.41666666666666663,1.0,0.928603991706569,0.9285714285714286,1.0,0.0,0.75,0.928603991706569,0.9285714285714286,1.0,0.0,0.3,-0.08909643803266236
7340,air intake gasket kit,product_type,16,2,0.4385880277197182,0.5,1.0,0.0,0.8,0.4438227494023031,0.8125,1.0,0.0,0.65,0.4438227494023031,1.0,1.0,0.0,0.32,0.16398401233815757
7545,airpods case anti-lost strap,multi_constraint,16,12,0.697817464899696,0.625,0.6666666666666666,0.33333333333333337,1.0,0.827626796808489,0.9375,1.0,0.0,0.75,0.827626796808489,0.9375,1.0,0.0,0.3,0.0
7581,airpods pro soft tips,product_type,16,10,0.7197310365290437,0.6666666666666666,0.7,0.30000000000000004,1.0,0.892808798696907,0.9166666666666666,1.0,0.0,0.75,0.892808798696907,1.0,1.0,0.0,0.32,0.23572701773610144
8063,all boots,brand_entity_proxy,16,12,0.8482378089219648,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.4,0.9639521201089088,0.4166666666666667,0.4166666666666667,0.5833333333333333,0.35,0.9639521201089088,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.26,0.2504897164340598
8519,amazon basics wireless charger,product_type,16,8,0.655866612134773,0.5,0.375,0.625,0.7,0.7894701449928939,0.7142857142857143,0.75,0.25,0.5,0.7894701449928939,1.0,1.0,0.0,0.3,0.04637774402302209
8605,amazon rewards points,product_type,16,6,0.8192424985064938,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.7,0.8966960145683333,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.5,0.8966960145683333,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.24,0.44808962688896314
8740,amelia bedelia hat,product_type,16,1,0.04388065628739695,0.0,0.0,1.0,0.0,0.3059417745408367,0.16666666666666666,0.0,1.0,0.1,0.3059417745408367,0.5,0.0,1.0,0.12,0.5748657132194388
9096,angel halos,brand_entity_proxy,16,11,0.625004494710824,0.6666666666666666,0.5454545454545454,0.4545454545454546,1.0,0.8591512684551768,1.0,1.0,0.0,0.8,0.8591512684551768,1.0,1.0,0.0,0.32,-0.03615507630310936
9695,apple fast charger,product_type,16,9,0.5266356151896426,0.625,0.5555555555555556,0.4444444444444444,1.0,0.7684503386785168,1.0,1.0,0.0,0.8,0.7684503386785168,1.0,1.0,0.0,0.32,-0.06832667180756563
9776,apple plastic container,attribute_constraint,16,9,0.7469162710091145,0.5,0.5555555555555556,0.4444444444444444,0.8,0.9306068354615199,0.6875,0.6666666666666666,0.33333333333333337,0.55,0.9306068354615199,0.9375,1.0,0.0,0.3,0.2596413528687494
9967,aprilia helmet vaisor,product_type,16,3,0.3171937659698004,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6,0.4480957561379977,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.35,0.4480957561379977,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.2,-0.01736833685729687
10312,arm and bra fat workout,multi_constraint,39,20,0.6424723943522843,0.28125,0.25,0.75,0.9,0.5538819287216887,0.34375,0.3,0.7,0.7,0.8633545762917377,0.65625,0.6,0.4,0.52,-0.09572630832292756
10370,armor of god book,product_type,16,10,0.6520881886359192,0.6,0.6,0.4,1.0,0.8843156223227883,1.0,1.0,0.0,0.8,0.8843156223227883,1.0,1.0,0.0,0.32,0.11202240672224079
11509,award winning childrens books ages 9-12,multi_constraint,14,5,0.4753339200508638,0.14285714285714285,0.0,1.0,0.2,0.564617115676044,0.21428571428571427,0.0,1.0,0.15,0.564617115676044,0.35714285714285715,0.2,0.8,0.1,-0.09245003270420486
11621,b'patriot supply',product_type,15,1,1.0,0.06666666666666667,1.0,0.0,0.1,1.0,0.06666666666666667,1.0,0.0,0.05,1.0,0.13333333333333333,1.0,0.0,0.04,0.4330127018922193
11875,baby cribs with mattress included,multi_constraint,16,5,0.6541708193542467,0.6153846153846154,0.8,0.19999999999999996,1.0,0.7486820257459824,0.9230769230769231,1.0,0.0,0.7,0.7486820257459824,0.9230769230769231,1.0,0.0,0.28,0.309981024087149
11925,baby fleece suit,product_type,40,28,1.0,0.19444444444444445,0.25,0.75,0.7,0.9323087693287685,0.4166666666666667,0.5,0.5,0.75,0.9879082660972439,0.6666666666666666,0.75,0.25,0.48,0.6290907402550697
12176,baby shower gifts,product_type,51,27,0.6969660337232797,0.09302325581395349,0.1111111111111111,0.8888888888888888,0.5,0.5982500794748371,0.13953488372093023,0.18518518518518517,0.8148148148148149,0.35,0.836538894910467,0.23255813953488372,0.3333333333333333,0.6666666666666667,0.22,0.23230393083000075
12432,backless tanks,brand_entity_proxy,16,12,0.9061595192741448,0.2,0.25,0.75,0.3,0.9579472315453048,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,0.9579472315453048,0.4666666666666667,0.5,0.5,0.14,0.2835085076439253
12557,badges without borders,product_type,40,8,0.5385930285515721,0.3333333333333333,0.375,0.625,0.3,0.6055727608867703,0.3333333333333333,0.375,0.625,0.4,0.8039270299982725,0.4444444444444444,0.5,0.5,0.32,0.06862816222238251
12664,baking soda bulk,product_type,18,5,0.32257015339217215,0.5555555555555556,0.4,0.6,1.0,0.5744503474442215,0.8333333333333334,0.6,0.4,0.75,0.5744503474442215,1.0,1.0,0.0,0.36,-0.2749353124897243
12809,balloons co,brand_entity_proxy,16,4,0.6404093943591733,0.6,0.75,0.25,0.6,0.6404093943591733,0.7,1.0,0.0,0.35,0.6404093943591733,0.9,1.0,0.0,0.18,0.7345165664042805
13089,bar stools,brand_entity_proxy,38,32,0.6202031786108073,0.2631578947368421,0.21875,0.78125,1.0,0.6853339516453323,0.5,0.4375,0.5625,0.95,0.868613530130122,0.9736842105263158,1.0,0.0,0.74,-0.23692415692169538
13169,barbie holder,brand_entity_proxy,16,11,0.7646091234298834,0.375,0.36363636363636365,0.6363636363636364,0.6,0.9283172040697396,0.5,0.5454545454545454,0.4545454545454546,0.4,0.9283172040697396,0.625,0.6363636363636364,0.36363636363636365,0.2,0.003595587326483098
13471,bass amp headphones,product_type,40,21,0.8454256604216018,0.2962962962962963,0.38095238095238093,0.6190476190476191,1.0,0.7576980244704924,0.5555555555555556,0.6666666666666666,0.33333333333333337,1.0,0.9305302229864101,0.8888888888888888,0.9047619047619048,0.09523809523809523,0.7,0.33339759865446744
13639,bath salts unicorn,product_type,16,15,0.77990823370192,0.6,0.6,0.4,1.0,0.8711304194636228,0.8,0.8,0.19999999999999996,0.65,0.8711304194636228,0.8666666666666667,0.8666666666666667,0.1333333333333333,0.28,-0.42008402520840293
13785,bathroom storage shelf,product_type,16,8,0.9089433193822426,0.38461538461538464,0.625,0.375,0.5,0.9782433294489418,0.46153846153846156,0.75,0.25,0.3,0.9782433294489418,0.46153846153846156,0.75,0.25,0.12,0.5817885057071455
13954,battery powered inverter generator,product_type,16,13,0.818424292804084,0.6666666666666666,0.6153846153846154,0.3846153846153846,1.0,0.9361806234820473,1.0,1.0,0.0,0.8,0.9361806234820473,1.0,1.0,0.0,0.32,-0.051856297884173154
14346,beat belle,brand_entity_proxy,16,10,0.9216017310213247,0.25,0.3,0.7,0.3,0.9829516819284538,0.3333333333333333,0.4,0.6,0.2,0.9829516819284538,0.5,0.6,0.4,0.14,0.6661850501237649
14880,ben 10 ver,attribute_constraint,16,4,0.5543375550857161,0.5,0.5,0.5,0.4,0.6542584616068514,0.5,0.5,0.5,0.2,0.6542584616068514,0.5,0.5,0.5,0.08,0.15655607277128736
14882,ben affleck batman funko pop,multi_constraint,39,11,0.4864259183418821,0.2727272727272727,0.45454545454545453,0.5454545454545454,1.0,0.7144710291235451,0.5454545454545454,0.9090909090909091,0.09090909090909094,1.0,0.7574420709224897,1.0,1.0,0.0,0.72,0.46203033286517925
15154,best sellers,brand_entity_proxy,32,28,0.9157083135347952,0.03225806451612903,0.03571428571428571,0.9642857142857143,0.1,0.911198226836854,0.06451612903225806,0.07142857142857142,0.9285714285714286,0.1,0.9736124436996638,0.06451612903225806,0.07142857142857142,0.9285714285714286,0.04,0.15325308047707661
15164,best sleep aid for insomnia,multi_constraint,16,7,0.6932345871096284,0.5625,0.7142857142857143,0.2857142857142857,0.9,0.7699397777823146,0.875,1.0,0.0,0.7,0.7699397777823146,0.9375,1.0,0.0,0.3,0.3962946964838807
15311,beyblade',brand_entity_proxy,16,10,0.6771478918892461,0.23076923076923078,0.3,0.7,0.3,0.8991649845594345,0.3076923076923077,0.3,0.7,0.25,0.8991649845594345,0.5384615384615384,0.5,0.5,0.18,-0.08345217190666282
15647,big joe bean bag covers only without filling,long_descriptive,40,21,0.6858970460086222,0.25,0.2857142857142857,0.7142857142857143,1.0,0.5867131458154893,0.5,0.47619047619047616,0.5238095238095238,1.0,0.8762608541609729,1.0,1.0,0.0,0.8,0.019744054299366588
15716,big&j deer attractant,product_type,40,14,0.8714237384631928,0.2564102564102564,0.5714285714285714,0.4285714285714286,1.0,0.7492439371650482,0.5128205128205128,0.6428571428571429,0.3571428571428571,1.0,0.9363398938696634,0.8717948717948718,0.9285714285714286,0.0714285714285714,0.7,0.4368323904320895
15777,bike rear wheel parts,product_type,16,12,0.8200685179888284,0.6153846153846154,0.6666666666666666,0.33333333333333337,1.0,0.9351584369297079,0.8461538461538461,0.8333333333333334,0.16666666666666663,0.7,0.9351584369297079,1.0,1.0,0.0,0.32,0.005825517280354631
15807,biker jeans for boys size 8,multi_constraint,16,15,0.9363792118010483,0.6,0.6,0.4,1.0,0.992422513692292,0.8666666666666667,0.8666666666666667,0.1333333333333333,0.7,0.992422513692292,1.0,1.0,0.0,0.32,0.08401680504168059
16613,black laced up shorts,attribute_constraint,16,9,0.8410289801211929,0.23076923076923078,0.3333333333333333,0.6666666666666667,0.3,0.9634431058856654,0.5384615384615384,0.6666666666666666,0.33333333333333337,0.35,0.9634431058856654,0.6923076923076923,0.6666666666666666,0.33333333333333337,0.18,0.6072268215766329
16684,black nike pants,attribute_constraint,16,13,0.7782344940999762,0.5625,0.5384615384615384,0.46153846153846156,0.9,0.9021936491276691,0.9375,0.9230769230769231,0.07692307692307687,0.75,0.9021936491276691,1.0,1.0,0.0,0.32,-0.19105170543026556
17384,blue friends coffee mug big,multi_constraint,16,11,0.6063044894654644,0.625,0.5454545454545454,0.4545454545454546,1.0,0.8416620019608081,0.75,0.7272727272727273,0.2727272727272727,0.6,0.8416620019608081,0.9375,0.9090909090909091,0.09090909090909094,0.3,-0.2193817272381392
17607,bluetooth mouse for laptop without usb receiver,multi_constraint,27,17,0.640292125613024,0.38461538461538464,0.35294117647058826,0.6470588235294117,1.0,0.6890847848355676,0.7307692307692307,0.7058823529411765,0.2941176470588235,1.0,0.8586571704312363,1.0,1.0,0.0,0.54,-0.14302610464636434
17689,blush ruffle sleeve dress,product_type,16,3,0.2987950126066434,0.5625,0.3333333333333333,0.6666666666666667,0.9,0.4236309562691494,0.6875,0.6666666666666666,0.33333333333333337,0.55,0.4236309562691494,0.875,1.0,0.0,0.28,-0.19105170543026556
17742,bmx stuff for kids,product_type,16,12,0.7686856998393259,0.14285714285714285,0.08333333333333333,0.9166666666666666,0.2,0.8888740925548227,0.21428571428571427,0.16666666666666666,0.8333333333333334,0.15,0.8888740925548227,0.35714285714285715,0.25,0.75,0.1,0.0503588562793309
18356,book prepared not scared,product_type,16,7,0.8918575648414918,0.7777777777777778,0.8571428571428571,0.1428571428571429,0.8,0.8925933960255787,0.8888888888888888,1.0,0.0,0.45,0.8925933960255787,0.8888888888888888,1.0,0.0,0.22,0.6339683802903371
18553,boppy nursing pillow without cover,multi_constraint,39,21,0.5044573335465984,0.22580645161290322,0.19047619047619047,0.8095238095238095,1.0,0.5790919498271473,0.5161290322580645,0.5238095238095238,0.47619047619047616,1.0,0.837947638776238,0.9354838709677419,0.9523809523809523,0.04761904761904767,0.74,0.003333817389369817
18679,bose sunglasses,brand_entity_proxy,28,8,0.9203243854026477,0.30434782608695654,0.875,0.125,0.8,0.9804106374629943,0.5217391304347826,0.875,0.125,0.65,0.9809500656243622,0.8260869565217391,1.0,0.0,0.4,0.7148976277762135
18682,bose wireless headphones,product_type,16,8,0.6834211813058353,0.5625,0.75,0.25,0.9,0.7500803177643595,0.875,1.0,0.0,0.7,0.7500803177643595,1.0,1.0,0.0,0.32,0.2711630722733202
18932,bounce pro 14 ft trampoline enclosure,multi_constraint,16,10,0.7191245710479386,0.6666666666666666,0.8,0.19999999999999996,1.0,0.8363623159635121,1.0,1.0,0.0,0.8,0.8363623159635121,1.0,1.0,0.0,0.32,0.4283251504158284
19053,boxer briefs spandex,product_type,16,14,0.9223857137111114,0.625,0.6428571428571429,0.3571428571428571,1.0,0.9781058279348576,1.0,1.0,0.0,0.8,0.9781058279348576,1.0,1.0,0.0,0.32,0.08199200616907878
19134,boyfriend shirts for men,product_type,15,2,1.0,0.3333333333333333,1.0,0.0,0.5,1.0,0.4,1.0,0.0,0.3,1.0,0.4666666666666667,1.0,0.0,0.14,0.5900968443520823
19268,boys shoes size 1,attribute_constraint,32,21,0.7079518409867829,0.21739130434782608,0.19047619047619047,0.8095238095238095,0.6,0.735544298950678,0.34782608695652173,0.3333333333333333,0.6666666666666667,0.55,0.8893105770307099,0.6521739130434783,0.6666666666666666,0.33333333333333337,0.38,0.22481876759040728
19369,bracelet for men tommy hilfiger,multi_constraint,16,11,0.746402083249386,0.5,0.45454545454545453,0.5454545454545454,0.7,0.9228940737936793,0.75,0.7272727272727273,0.2727272727272727,0.55,0.9228940737936793,1.0,1.0,0.0,0.32,0.21873821163381163
19372,bracelet making kit age 8,multi_constraint,16,15,0.934408318780155,0.625,0.6,0.4,1.0,0.9904813071164753,0.9375,0.9333333333333333,0.06666666666666665,0.75,0.9904813071164753,1.0,1.0,0.0,0.32,0.028005601680560196
19380,braces,brand_entity_proxy,16,2,0.6131471927654584,0.5,0.5,0.5,0.6,0.778842958530688,0.5,0.5,0.5,0.4,0.778842958530688,0.5,0.5,0.5,0.18,0.16398401233815757
19619,breaking the habit of being yourself,multi_constraint,16,2,0.6509209298071326,1.0,1.0,0.0,0.4,0.6509209298071326,1.0,1.0,0.0,0.25,0.6509209298071326,1.0,1.0,0.0,0.12,0.4509560339299333
19694,brene brown the gifts of imperfection,multi_constraint,17,7,0.6993999680089797,0.6,0.7142857142857143,0.2857142857142857,1.0,0.8485202208322695,0.8666666666666667,1.0,0.0,0.7,0.8485202208322695,0.9333333333333333,1.0,0.0,0.3,0.44362553438713503
19953,brooks ghost 12 women,attribute_constraint,16,3,0.9185240454609921,0.3076923076923077,0.6666666666666666,0.33333333333333337,0.4,0.9222997616471162,0.38461538461538464,1.0,0.0,0.35,0.9222997616471162,0.46153846153846156,1.0,0.0,0.18,0.19926334924652145
20037,brown belt without buckle,attribute_constraint,41,32,0.7554397124871217,0.25,0.21875,0.78125,1.0,0.7649431275402261,0.5,0.46875,0.53125,1.0,0.9190499195459568,0.975,0.96875,0.03125,0.8,-0.15597381561370952
20185,bt21 folder,attribute_constraint,16,4,0.8268546330176861,0.5714285714285714,0.75,0.25,0.6,0.8279390140324402,0.7142857142857143,1.0,0.0,0.4,0.8279390140324402,1.0,1.0,0.0,0.22,0.4890637644049638
20307,budesonide,brand_entity_proxy,16,5,0.7860137352654724,0.8,0.8,0.19999999999999996,0.6,0.8708037865838764,0.8,0.8,0.19999999999999996,0.3,0.8708037865838764,0.8,0.8,0.19999999999999996,0.14,0.42413800599373574
20315,budhas statues,brand_entity_proxy,16,10,0.8682785099656284,0.625,0.8,0.19999999999999996,1.0,0.986333551381213,0.875,1.0,0.0,0.7,0.986333551381213,1.0,1.0,0.0,0.32,0.6721344403334447
20385,bug outdoor repellent,product_type,16,2,0.8331530186007062,0.6,1.0,0.0,1.0,0.8359291970665523,1.0,1.0,0.0,0.8,0.8359291970665523,1.0,1.0,0.0,0.32,0.15772957273102664
20500,bulk pens,brand_entity_proxy,16,5,0.40842093508458016,0.35714285714285715,0.0,1.0,0.5,0.5772575160756196,0.5,0.0,1.0,0.35,0.5772575160756196,0.8571428571428571,0.8,0.19999999999999996,0.24,0.03468729675471602
20523,bulldogs and barbell,product_type,16,3,0.45646838330896394,0.0,0.0,1.0,0.4,0.45646838330896394,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3,0.45646838330896394,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.14,0.08684168428648434
20788,business notepad,brand_entity_proxy,15,5,0.9571400707700662,0.46153846153846156,0.8,0.19999999999999996,0.6,0.9649006237478865,0.6153846153846154,1.0,0.0,0.4,0.9649006237478865,0.9230769230769231,1.0,0.0,0.24,0.7075876427050175
21481,calcium for chameleons without d3,multi_constraint,40,17,0.8701249883466594,0.38095238095238093,0.47058823529411764,0.5294117647058824,1.0,0.7432816475183163,0.6190476190476191,0.6470588235294118,0.3529411764705882,1.0,0.9313918769015302,0.8571428571428571,0.8823529411764706,0.11764705882352944,0.64,0.33530891918765043
