query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
2286,16x48 frame,attribute_constraint,39,13,0.31655143996074003,0.0,0.0,1.0,0.0,0.5046813160520687,0.0,0.0,1.0,0.0,0.6586860548942691,0.0,0.0,1.0,0.0,0.31500544996842517
2390,18x13 setting ring,attribute_constraint,16,2,0.2051510185879639,0.375,0.0,1.0,0.6,0.394467417534285,0.4375,0.0,1.0,0.35,0.394467417534285,0.5,0.5,0.5,0.16,-0.44935594833864495
2692,2 ton jack handle replacement,multi_constraint,16,7,0.5282468149200266,0.5,0.5714285714285714,0.4285714285714286,1.0,0.743062762293721,0.625,0.7142857142857143,0.2857142857142857,0.6,0.743062762293721,0.625,0.7142857142857143,0.2857142857142857,0.24,-0.30529549241780796
2855,20lb maxima chameleon,attribute_constraint,40,7,0.364120868382958,0.2647058823529412,0.5714285714285714,0.4285714285714286,1.0,0.5034849991041193,0.5294117647058824,0.8571428571428571,0.1428571428571429,1.0,0.563099216305575,0.6470588235294118,0.8571428571428571,0.1428571428571429,0.52,0.22632338243797812
3012,24 rims 6 lug,attribute_constraint,17,5,0.5632481771844324,0.3076923076923077,0.4,0.6,0.7,0.7291232179351843,0.38461538461538464,0.4,0.6,0.4,0.7291232179351843,0.6923076923076923,0.6,0.4,0.26,-0.25896581348411346
3492,3.5 ft christmas tree with lights,multi_constraint,15,1,0.6471247982008933,0.13333333333333333,1.0,0.0,0.2,0.6515593677365488,0.13333333333333333,1.0,0.0,0.1,0.6515593677365488,0.2,1.0,0.0,0.06,0.3711537444790451
3494,3.5 mm male to male rca cable,long_descriptive,16,11,0.7007575105370496,0.4166666666666667,0.45454545454545453,0.5454545454545454,0.7,0.8799137571094349,0.5,0.5454545454545454,0.4545454545454546,0.4,0.8799137571094349,0.75,0.7272727272727273,0.2727272727272727,0.22,0.07231015260621872
3986,3w landscape light,attribute_constraint,16,14,0.6830678565307646,0.125,0.07142857142857142,0.9285714285714286,0.2,0.8274815720433938,0.1875,0.07142857142857142,0.9285714285714286,0.15,0.8274815720433938,0.1875,0.07142857142857142,0.9285714285714286,0.06,-0.5368754921931592
4299,49ers gym apparel,attribute_constraint,16,1,0.3625871041915979,0.0,0.0,1.0,0.0,0.3720624805747924,0.0625,0.0,1.0,0.05,0.3720624805747924,0.0625,0.0,1.0,0.02,0.08401680504168059
4321,4exls,attribute_constraint,32,5,0.2310730804703257,0.0,0.0,1.0,0.0,0.31305833402701155,0.0,0.0,1.0,0.0,0.4595086793066933,0.0,0.0,1.0,0.0,-0.04619931892723797
4860,6 gallon water dispenser,attribute_constraint,16,2,0.4341509652059948,0.0,0.0,1.0,0.0,0.5701619385816492,0.0625,0.0,1.0,0.05,0.5701619385816492,0.125,0.0,1.0,0.04,0.41809140169114595
4956,60 watt speaker amp,attribute_constraint,16,7,0.7273217583723108,0.1875,0.2857142857142857,0.7142857142857143,0.3,0.876386027167348,0.5625,0.5714285714285714,0.4285714285714286,0.45,0.876386027167348,0.875,0.8571428571428571,0.1428571428571429,0.28,0.09037378388935387
5079,6x6 square mold,attribute_constraint,16,10,0.4465111260375589,0.375,0.2,0.8,0.6,0.7876824473196413,0.5,0.3,0.7,0.4,0.7876824473196413,0.5625,0.4,0.6,0.18,-0.5321064319306437
5094,7 1/8 baseball helmet,multi_constraint,16,11,0.8714237384631928,0.625,0.7272727272727273,0.2727272727272727,1.0,0.9812661380012306,1.0,1.0,0.0,0.8,0.9812661380012306,1.0,1.0,0.0,0.32,0.48263979992390627
5419,8x12 rustic picture frame,style,16,5,0.6653486517990935,0.375,0.4,0.6,0.6,0.838154883127014,0.5625,0.6,0.4,0.45,0.838154883127014,0.6875,0.6,0.4,0.22,0.1023781393777983
5787,a big idea not the savior,multi_constraint,13,2,0.8188876251834319,0.0,0.0,1.0,0.0,0.8188876251834319,0.0,0.0,1.0,0.0,0.8188876251834319,0.3333333333333333,0.5,0.5,0.02,0.5177635976767225
5921,a world without you,product_type,17,2,0.8768989518125282,0.0,0.0,1.0,0.0,0.8768989518125282,0.0,0.0,1.0,0.0,0.8768989518125282,0.3333333333333333,0.5,0.5,0.02,0.5424391173933084
6138,abu garcia baitcasting combo,product_type,15,3,0.21892951972235725,0.6666666666666666,0.3333333333333333,0.6666666666666667,1.0,0.4709638620593742,1.0,1.0,0.0,0.75,0.4709638620593742,1.0,1.0,0.0,0.3,-0.1543033499620919
6685,adidas joggers for men,product_type,16,8,0.7458344310434232,0.3333333333333333,0.25,0.75,0.5,0.8777977707987847,0.4,0.375,0.625,0.3,0.8777977707987847,0.4,0.375,0.625,0.12,0.30859598422773016
7034,aeramax 290 small room,attribute_constraint,15,1,0.34550272724414516,0.6666666666666666,1.0,0.0,1.0,0.35372777012654394,0.9333333333333333,1.0,0.0,0.7,0.35372777012654394,1.0,1.0,0.0,0.3,0.0
7126,afx slot car race track sets,multi_constraint,14,7,0.7974585048351975,0.3076923076923077,0.2857142857142857,0.7142857142857143,0.4,0.8690467155013856,0.38461538461538464,0.42857142857142855,0.5714285714285714,0.25,0.8690467155013856,0.46153846153846156,0.5714285714285714,0.4285714285714286,0.12,0.41526976724996095
7303,air force ones for men,multi_constraint,16,12,0.7638283305013375,0.21428571428571427,0.25,0.75,0.3,0.9347727473197238,0.21428571428571427,0.25,0.75,0.15,0.9347727473197238,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.08,-0.15495032701332584
7340,air intake gasket kit,product_type,16,2,0.19975817777485652,0.25,0.0,1.0,0.4,0.3549209913472437,0.25,0.0,1.0,0.2,0.3549209913472437,0.25,0.0,1.0,0.08,-0.32796802467631514
7545,airpods case anti-lost strap,multi_constraint,16,12,0.7006202078110878,0.4375,0.3333333333333333,0.6666666666666667,0.7,0.8815129580501115,0.5,0.4166666666666667,0.5833333333333333,0.4,0.8815129580501115,0.6875,0.6666666666666666,0.33333333333333337,0.22,-0.18786728732554486
7581,airpods pro soft tips,product_type,16,10,0.9337457765456111,0.75,0.9,0.09999999999999998,1.0,0.9914561993953234,0.9166666666666666,1.0,0.0,0.75,0.9914561993953234,0.9166666666666666,1.0,0.0,0.3,0.6661850501237649
8063,all boots,brand_entity_proxy,16,12,0.7951657524814092,0.0,0.0,1.0,0.0,0.9155527370053517,0.0,0.0,1.0,0.0,0.9155527370053517,0.0,0.0,1.0,0.0,0.03131121455425748
8519,amazon basics wireless charger,product_type,16,8,0.4871913796473236,0.42857142857142855,0.25,0.75,0.7,0.7533780509301595,0.5,0.375,0.625,0.45,0.7533780509301595,0.9285714285714286,1.0,0.0,0.3,-0.3918119753669107
8605,amazon rewards points,product_type,16,6,0.4855345606896891,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.2,0.7208195061542253,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.1,0.7208195061542253,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.08,-0.2520504151250418
8740,amelia bedelia hat,product_type,16,1,0.3202611283168535,0.75,0.0,1.0,0.9,0.32362653899776284,0.8333333333333334,1.0,0.0,0.5,0.32362653899776284,0.9166666666666666,1.0,0.0,0.24,0.536902883101174
9096,angel halos,brand_entity_proxy,16,11,0.7972140949565951,0.4,0.36363636363636365,0.6363636363636364,0.6,0.9185144045174706,0.4,0.36363636363636365,0.6363636363636364,0.3,0.9185144045174706,0.6666666666666666,0.7272727272727273,0.2727272727272727,0.2,0.32539568672798425
9695,apple fast charger,product_type,16,9,0.6158147855026681,0.0625,0.1111111111111111,0.8888888888888888,0.1,0.8566670330090334,0.0625,0.1111111111111111,0.8888888888888888,0.05,0.8566670330090334,0.0625,0.1111111111111111,0.8888888888888888,0.02,-0.013665334361513128
9776,apple plastic container,attribute_constraint,16,9,0.8335172556493563,0.4375,0.5555555555555556,0.4444444444444444,0.7,0.956038725056198,0.5,0.5555555555555556,0.4444444444444444,0.4,0.956038725056198,0.625,0.7777777777777778,0.2222222222222222,0.2,0.4509560339299332
9967,aprilia helmet vaisor,product_type,16,3,0.41618115554873086,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3,0.5429981723811245,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.35,0.5429981723811245,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.22,0.19105170543026556
10312,arm and bra fat workout,multi_constraint,39,20,0.3998089494619625,0.0625,0.05,0.95,0.2,0.4832800011223438,0.125,0.05,0.95,0.2,0.7647728386115971,0.125,0.05,0.95,0.08,0.07204144853168774
10370,armor of god book,product_type,16,10,0.7630946912803437,0.6,0.6,0.4,0.9,0.9342244540336746,0.8,0.8,0.19999999999999996,0.6,0.9342244540336746,0.9,0.9,0.09999999999999998,0.28,0.1960392117639214
11509,award winning childrens books ages 9-12,multi_constraint,14,5,0.5907731033459899,0.0,0.0,1.0,0.0,0.5922418593574322,0.07142857142857142,0.0,1.0,0.05,0.5922418593574322,0.21428571428571427,0.0,1.0,0.06,0.05547001962252291
11621,b'patriot supply',product_type,15,1,0.3625871041915979,0.0,0.0,1.0,0.0,0.37059744834435926,0.0,0.0,1.0,0.0,0.37059744834435926,0.0,0.0,1.0,0.0,0.06185895741317418
11875,baby cribs with mattress included,multi_constraint,16,5,0.46864334069583136,0.0,0.0,1.0,0.0,0.7359043889002828,0.07692307692307693,0.2,0.8,0.05,0.7359043889002828,0.15384615384615385,0.2,0.8,0.04,-0.18160504441469333
11925,baby fleece suit,product_type,40,28,0.9370154196830378,0.0,0.0,1.0,0.0,0.821590409994588,0.0,0.0,1.0,0.0,0.9638442936528948,0.027777777777777776,0.03571428571428571,0.9642857142857143,0.02,0.2740039668666526
12176,baby shower gifts,product_type,51,27,0.6198098572173499,0.023255813953488372,0.037037037037037035,0.962962962962963,0.1,0.6119143267050969,0.046511627906976744,0.07407407407407407,0.9259259259259259,0.1,0.8684671469274693,0.09302325581395349,0.1111111111111111,0.8888888888888888,0.08,0.14205528026191383
12432,backless tanks,brand_entity_proxy,16,12,0.7972140949565951,0.0,0.0,1.0,0.0,0.9175262428103105,0.0,0.0,1.0,0.0,0.9175262428103105,0.06666666666666667,0.08333333333333333,0.9166666666666666,0.02,0.09320827648567409
12557,badges without borders,product_type,40,8,0.6286244842458777,0.2222222222222222,0.25,0.75,0.2,0.7544709577537555,0.2222222222222222,0.25,0.75,0.1,0.8632343756882945,0.2222222222222222,0.25,0.75,0.04,0.3079866489189031
12664,baking soda bulk,product_type,18,5,0.2260335183225038,0.5555555555555556,0.2,0.8,1.0,0.5672935736014411,1.0,1.0,0.0,0.9,0.5672935736014411,1.0,1.0,0.0,0.36,-0.3227501494444589
12809,balloons co,brand_entity_proxy,16,4,0.5458290647317141,0.1,0.0,1.0,0.1,0.5566454103122392,0.3,0.0,1.0,0.15,0.5566454103122392,0.3,0.0,1.0,0.06,0.3912267185269115
13089,bar stools,brand_entity_proxy,38,32,0.7849118942762925,0.13157894736842105,0.125,0.875,0.5,0.7929311332436225,0.23684210526315788,0.21875,0.78125,0.45,0.9237745306041364,0.3157894736842105,0.3125,0.6875,0.24,-0.15136821136663872
13169,barbie holder,brand_entity_proxy,16,11,0.8594011333941494,0.1875,0.2727272727272727,0.7272727272727273,0.3,0.9714248889348475,0.25,0.36363636363636365,0.6363636363636364,0.2,0.9714248889348475,0.375,0.45454545454545453,0.5454545454545454,0.12,0.37034549462775906
13471,bass amp headphones,product_type,40,21,0.5007961957519548,0.037037037037037035,0.047619047619047616,0.9523809523809523,0.3,0.5363525295764218,0.14814814814814814,0.14285714285714285,0.8571428571428572,0.3,0.7749146029502039,0.2222222222222222,0.23809523809523808,0.7619047619047619,0.16,0.19947927151553407
13639,bath salts unicorn,product_type,16,15,0.77990823370192,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.9,0.8711304194636228,0.8,0.8,0.19999999999999996,0.65,0.8711304194636228,0.9333333333333333,0.9333333333333333,0.06666666666666665,0.3,-0.42008402520840293
13785,bathroom storage shelf,product_type,16,8,0.8354722216970882,0.0,0.0,1.0,0.0,0.9089059176556776,0.0,0.0,1.0,0.0,0.9089059176556776,0.0,0.0,1.0,0.0,0.36878397083075887
13954,battery powered inverter generator,product_type,16,13,0.8610443966807948,0.2,0.23076923076923078,0.7692307692307692,0.3,0.9740315647905309,0.2,0.23076923076923078,0.7692307692307692,0.15,0.9740315647905309,0.26666666666666666,0.3076923076923077,0.6923076923076923,0.08,0.13612278194595454
14346,beat belle,brand_entity_proxy,16,10,0.5406235467815286,0.0,0.0,1.0,0.0,0.7752482240172797,0.0,0.0,1.0,0.0,0.7752482240172797,0.0,0.0,1.0,0.0,0.010249000771134846
14880,ben 10 ver,attribute_constraint,16,4,0.6891352018239085,0.5,0.5,0.5,0.5,0.6891352018239085,0.5,0.5,0.5,0.3,0.6891352018239085,0.75,0.75,0.25,0.14,0.4070457892053472
14882,ben affleck batman funko pop,multi_constraint,39,11,0.5871840064139671,0.2727272727272727,0.45454545454545453,0.5454545454545454,1.0,0.815700506093068,0.5757575757575758,0.9090909090909091,0.09090909090909094,1.0,0.8551957962816735,0.9393939393939394,0.9090909090909091,0.09090909090909094,0.7,0.4513593620324208
15154,best sellers,brand_entity_proxy,32,28,1.0,0.0,0.0,1.0,0.0,0.9324942125572536,0.0,0.0,1.0,0.0,0.9904132901648085,0.0,0.0,1.0,0.0,0.2694699998388597
15164,best sleep aid for insomnia,multi_constraint,16,7,0.9769236538217201,0.1875,0.42857142857142855,0.5714285714285714,0.3,0.977022093738851,0.1875,0.42857142857142855,0.5714285714285714,0.15,0.977022093738851,0.25,0.5714285714285714,0.4285714285714286,0.08,0.7242627211601957
15311,beyblade',brand_entity_proxy,16,10,0.6928597875940898,0.23076923076923078,0.3,0.7,0.3,0.9223637464925153,0.38461538461538464,0.4,0.6,0.25,0.9223637464925153,0.38461538461538464,0.4,0.6,0.1,0.1652012382642101
15647,big joe bean bag covers only without filling,long_descriptive,40,21,0.6760887594847532,0.25,0.2857142857142857,0.7142857142857143,1.0,0.5767071052459514,0.4375,0.47619047619047616,0.5238095238095238,1.0,0.8617962238334058,1.0,1.0,0.0,0.8,-0.08833407626643697
15716,big&j deer attractant,product_type,40,14,0.6125320564856798,0.2564102564102564,0.35714285714285715,0.6428571428571428,1.0,0.6691428184534192,0.5128205128205128,0.6428571428571429,0.3571428571428571,1.0,0.851851652706091,1.0,1.0,0.0,0.8,0.21514812246967005
15777,bike rear wheel parts,product_type,16,12,0.9061595192741448,0.07692307692307693,0.08333333333333333,0.9166666666666666,0.1,0.9616730843911635,0.07692307692307693,0.08333333333333333,0.9166666666666666,0.05,0.9616730843911635,0.07692307692307693,0.08333333333333333,0.9166666666666666,0.02,0.39807701415756636
15807,biker jeans for boys size 8,multi_constraint,16,15,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.25,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.1,0.42008402520840293
16613,black laced up shorts,attribute_constraint,16,9,0.8471464334239931,0.6153846153846154,0.6666666666666666,0.33333333333333337,0.8,0.9083968705238803,0.8461538461538461,0.8888888888888888,0.11111111111111116,0.55,0.9083968705238803,0.9230769230769231,0.8888888888888888,0.11111111111111116,0.24,0.618714896579434
16684,black nike pants,attribute_constraint,16,13,0.9312630902825905,0.375,0.46153846153846156,0.5384615384615384,0.6,0.9819562866282162,0.625,0.6923076923076923,0.3076923076923077,0.5,0.9819562866282162,0.8125,0.7692307692307693,0.23076923076923073,0.26,0.26052505285945304
17384,blue friends coffee mug big,multi_constraint,16,11,0.7088463480199279,0.4375,0.5454545454545454,0.4545454545454546,0.7,0.9354262951628705,0.625,0.5454545454545454,0.4545454545454546,0.5,0.9354262951628705,0.8125,0.7272727272727273,0.2727272727272727,0.26,0.04387634544762784
17607,bluetooth mouse for laptop without usb receiver,multi_constraint,27,17,0.4870621262238716,0.2692307692307692,0.23529411764705882,0.7647058823529411,0.7,0.6204153635163888,0.3076923076923077,0.29411764705882354,0.7058823529411764,0.4,0.790128178767358,0.3076923076923077,0.29411764705882354,0.7058823529411764,0.16,-0.15602847779603385
17689,blush ruffle sleeve dress,product_type,16,3,0.48046805727450836,0.3125,0.3333333333333333,0.6666666666666667,0.5,0.7155761079032238,0.3125,0.3333333333333333,0.6666666666666667,0.25,0.7155761079032238,0.5625,0.3333333333333333,0.6666666666666667,0.18,-0.15631503171567185
17742,bmx stuff for kids,product_type,16,12,0.7133722416474912,0.2857142857142857,0.25,0.75,0.4,0.8377524884122516,0.35714285714285715,0.3333333333333333,0.6666666666666667,0.25,0.8377524884122516,0.42857142857142855,0.4166666666666667,0.5833333333333333,0.12,0.06198013080533034
18356,book prepared not scared,product_type,16,7,0.8594761929034255,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.7,0.9275486663894803,0.7777777777777778,0.8571428571428571,0.1428571428571429,0.4,0.9275486663894803,0.7777777777777778,0.8571428571428571,0.1428571428571429,0.16,0.5535155401519696
18553,boppy nursing pillow without cover,multi_constraint,39,21,0.6142790074422085,0.22580645161290322,0.2857142857142857,0.7142857142857143,1.0,0.6114647390983101,0.4838709677419355,0.5714285714285714,0.4285714285714286,1.0,0.8435059524840028,1.0,1.0,0.0,0.78,0.07801132691125372
18679,bose sunglasses,brand_entity_proxy,28,8,0.9166533115032484,0.391304347826087,0.875,0.125,0.9,0.9830782367927331,0.6086956521739131,1.0,0.0,0.75,0.9841299351407855,0.9130434782608695,1.0,0.0,0.5,0.7124773226462051
18682,bose wireless headphones,product_type,16,8,0.818112219146877,0.5,0.625,0.375,0.8,0.888299920818853,0.75,1.0,0.0,0.6,0.888299920818853,0.75,1.0,0.0,0.24,0.3796283011826484
18932,bounce pro 14 ft trampoline enclosure,multi_constraint,16,10,0.6432246450321452,0.6,0.7,0.30000000000000004,1.0,0.817608213204774,1.0,1.0,0.0,0.8,0.817608213204774,1.0,1.0,0.0,0.32,0.19283164142226536
19053,boxer briefs spandex,product_type,16,14,0.7782344940999762,0.0,0.0,1.0,0.0,0.9077860503604035,0.0,0.0,1.0,0.0,0.9077860503604035,0.0,0.0,1.0,0.0,-0.4099600308453939
19134,boyfriend shirts for men,product_type,15,2,0.5562582497546309,0.0,0.0,1.0,0.0,0.5597530261503402,0.0,0.0,1.0,0.0,0.5597530261503402,0.0,0.0,1.0,0.0,0.36313651960128146
19268,boys shoes size 1,attribute_constraint,32,21,0.6461194268314838,0.13043478260869565,0.14285714285714285,0.8571428571428572,0.4,0.7018232534494977,0.13043478260869565,0.14285714285714285,0.8571428571428572,0.2,0.8818783987378922,0.13043478260869565,0.14285714285714285,0.8571428571428572,0.1,-0.007032454118175008
19369,bracelet for men tommy hilfiger,multi_constraint,16,11,0.9370154196830378,0.8333333333333334,0.8181818181818182,0.18181818181818177,1.0,0.9931777951252496,1.0,1.0,0.0,0.75,0.9931777951252496,1.0,1.0,0.0,0.32,0.7086394955409434
19372,bracelet making kit age 8,multi_constraint,16,15,0.862526180565181,0.4375,0.4,0.6,0.7,0.9347834547894404,0.5625,0.5333333333333333,0.4666666666666667,0.45,0.9347834547894404,0.6875,0.6666666666666666,0.33333333333333337,0.22,-0.36407282184728257
19380,braces,brand_entity_proxy,16,2,0.2640681225725909,0.0,0.0,1.0,0.1,0.4173549207639555,0.0,0.0,1.0,0.05,0.4173549207639555,0.0,0.0,1.0,0.02,-0.08199200616907878
19619,breaking the habit of being yourself,multi_constraint,16,2,0.8315546295836225,0.5,0.5,0.5,0.1,0.8315546295836225,0.5,0.5,0.5,0.05,0.8315546295836225,0.5,0.5,0.5,0.02,0.4099600308453939
19694,brene brown the gifts of imperfection,multi_constraint,17,7,0.7242902967647408,0.6666666666666666,0.8571428571428571,0.1428571428571429,1.0,0.8000977683050035,0.8,1.0,0.0,0.6,0.8000977683050035,0.8,1.0,0.0,0.24,0.6707195579424541
19953,brooks ghost 12 women,attribute_constraint,16,3,0.9284316930718371,0.46153846153846156,1.0,0.0,0.8,0.932170226254978,0.9230769230769231,1.0,0.0,0.75,0.932170226254978,0.9230769230769231,1.0,0.0,0.3,0.17712297710801908
20037,brown belt without buckle,attribute_constraint,41,32,0.7686856998393259,0.25,0.25,0.75,1.0,0.8187023952076017,0.5,0.53125,0.46875,1.0,0.9221435396703507,1.0,1.0,0.0,0.8,0.22039778293241563
20185,bt21 folder,attribute_constraint,16,4,0.9258503325988621,0.8571428571428571,1.0,0.0,1.0,0.9268453605320109,1.0,1.0,0.0,0.75,0.9268453605320109,1.0,1.0,0.0,0.32,0.6334852787258927
20307,budesonide,brand_entity_proxy,16,5,0.8539316501572937,0.8,0.8,0.19999999999999996,0.8,0.9407424263932199,0.8,0.8,0.19999999999999996,0.6,0.9407424263932199,0.8,0.8,0.19999999999999996,0.24,0.5118906968889915
20315,budhas statues,brand_entity_proxy,16,10,0.7810185211153355,0.0,0.0,1.0,0.0,0.9536586371858428,0.0625,0.1,0.9,0.05,0.9536586371858428,0.0625,0.1,0.9,0.02,0.33606722016672236
20385,bug outdoor repellent,product_type,16,2,0.6024230626237375,0.26666666666666666,0.5,0.5,0.4,0.6054866802434669,0.3333333333333333,0.5,0.5,0.25,0.6054866802434669,0.3333333333333333,0.5,0.5,0.1,0.42565377846592123
20500,bulk pens,brand_entity_proxy,16,5,0.8721833159145198,0.0,0.0,1.0,0.0,0.875868899128085,0.0,0.0,1.0,0.0,0.875868899128085,0.0,0.0,1.0,0.0,0.65079975815991
20523,bulldogs and barbell,product_type,16,3,0.9325210919548239,0.0,0.0,1.0,0.0,0.9325210919548239,0.0,0.0,1.0,0.0,0.9325210919548239,0.0,0.0,1.0,0.0,0.5731551162907967
20788,business notepad,brand_entity_proxy,15,5,0.6122069808243149,0.23076923076923078,0.2,0.8,0.3,0.6217736947523999,0.3076923076923077,0.2,0.8,0.2,0.6217736947523999,0.3076923076923077,0.2,0.8,0.08,0.1903564582277085
